447: 704,1186,1704,1027,302,110
1636: 1841,1334,1674
1637: 1413,1213,1241,1702,1755
1638: 1037,1681,787,1875,476,1273
1639: 510,1759,1311,1816,1840
1640: 1392
1641: 1760,1520,1514,1202,1715
1642: 1819,1829,1809,1257,1785
1643: 155,1313,921,1215,1851,892
1644: 1327,1012,416,739,1624,332
1645: 1381,1246,1460,1226
1646: 753,1588,1010,1264,717
1647: 1804,1563,1363,1689,1888
1648: 1498,1357,1780
1649: 1623,1829,1686,1784,729
1650: 1584,1652,1679,1773
1651: 1716,1735,1667
1652: 1650,878,1659
1653: 1691,1693,1889
1654: 512,815,1213,1039,1525
1655: 879,1133,1486,944,1294,1235
1656: 1686,1784,1629
1657: 1522,890
1658: 1817,1755,1815,1762,1868
1659: 1335,1179,878,1652,1695
1660: 1222,1797,1015,1701,1151,1138
1661: 318,298,1254,390,96,98
1662: 1861,1523,1820
1663: 1114,1749,1547,1457
1664: 1743,1309,1504,1799,1491,1845
1665: 1540,1032,1397,984,173
1666: 1592,1798,1850,1670
1667: 1831,807,1735,1651
1668: 1090,1590,1731,1799,1845,1834
1669: 972,1153,1350,1726,1198
1670: 1016,665,1666,1850
1671: 1200,1197,596,779,1066
1672: 1204,1291,1377,1308,1421,964
1673: 1048,800,895,1412,1619
1674: 1042,1744,1764,1334,900,1636
1675: 1084,1676,1775,1700,1694,1017
1676: 1237,1084,1700,1675,1386
1677: 1687,555,632,1282,1245,732
1678: 1429,907,1091,1458,1075,920
1679: 1650,1584,1709,1695,1340
1680: 1048,1838,1876
1681: 1832,1324,1037,1638,1273,1171
1682: 966,1733,1336,1489,1769,1560
1683: 1298,1248,1411,1382,825
1684: 1422,1630,1716,658
1685: 755,1786,1302,1113,335
1686: 1829,1649,1629,1785,1656
1687: 555,1677,785,1763,1537,1245
1688: 1406,1330,832,1752,1564
1689: 1363,1647
1690: 1462,1768,334,125,150
1691: 1653,1693
1692: 896,873,368,960,1429
1693: 1383,1594,1889,1691,1653
1694: 1017,1626,1084,1675,999
1695: 1679,1179,1659,745,1340
1696: 1557,1126
1697: 1067,1575,1294,1235,1874,1145
1698: 669,1605,243,538,526,1051
1699: 1133,1234,1486,901,905,590
1700: 1676,1775,1675,1559,1034
1701: 893,1607,1855,1015,1660,1797
1702: 1413,1637,1755,1572,1815,1860
1703: 1505,391,1248,1411,1725,1052
1704: 184,1747,65,302,110,447
1705: 1059,1239,730,1232,1054,863
1706: 802,824,1113,1199,755,392
1707: 985,1746,502,1732,1185
1708: 140,1056,351,355,378
1709: 1584,1679,1470,1521,1340,1121
1710: 1314,1361,1480,1343
1711: 1506,1230,1534,992,1465
1712: 927,1722,1635,1843,1416
1713: 1214,1425,644,1882,1147,299
1714: 670,1877,1259,1029,1271
1715: 327,1131,1278,1202,1641
1716: 1630,1651,1684
1717: 1174,1848,1393
1718: 320,896,368,1251,1554,1382
1719: 949,1046
1720: 1314,1147,1882
1721: 1728,1398,1487,1781,630,856
1722: 1879,927,1712,1466,1034
1723: 992,1794,1776
1724: 309,378,199,1316,1256
1725: 972,1052,1153,1505,1703,1527
1726: 1669,1728,1281,1198,967,603
1727: 900,1107,968,1117,1334
1728: 1721,1281,1726,603,856
1729: 809,1781,1632,1880,1538
1730: 1524,1614,1131,1278
1731: 1556,1590,1668,800,1155
1732: 985,1707,502,1540,883,1061
1733: 1682,966,1749,1336,1176
1734: 1596,1795,1852
1735: 1570,1604,1591,1667,807,1651
1736: 538,526,500,514,518,131
1737: 436,1565,255,201,1346,801
1738: 1790,1871,838,1006,1869
1739: 1027,821,1456,302,292
1740: 1150,930,927,1466,1777,782
1741: 1301,1445,1616,1778
1742: 1434,1857,925,1404,1854,1811
1743: 1614,1664,1491
1744: 1042,1674,1841,1870
1745: 1544,1750,1831
1746: 1707,1511,1185
1747: 184,409,1704,126,110,638
1748: 1166,1257,1810,1809,1455,1534
1749: 1114,1663,1733,1825,1457
1750: 1769,1765,966,1544,1745
1751: 1196,1507,1789,1354,1169
1752: 588,849,1430,1688,1564
1753: 1288,595,1561,1596,1621
1754: 1100,670,1801,1847
1755: 1817,1637,1213,1702,1658,1815
1756: 1782,1161,1474,817,1859,1086,864
1757: 1207,1057,1481,835,1510,806
1758: 1513,1887
1759: 510,1639,1311
1760: 1566,1105,909,1641,1520
1761: 1398,1527,845,1505,705,1374
1762: 1815,1658
1763: 1687,995,785,1537,751,1835
1764: 1042,1674,1102,1813,900,1220
1765: 1769,1438,1570,1750,807
1766: 1330,527,1810,1465,1534
1767: 1849,776,1876,895,1062
1768: 1462,347,1690,676,1130
1769: 1438,1560,1765,1750,1682,966
1770: 28,384,434,146,274,123
1771: 754,674,554,96,390,92
1772: 777,1253,1782,1102,1006,1813
1773: 1650,1584,1827
1774: 1849,776,1800,1076,1631
1775: 1700,1675,1410,1879,1034,1017
1776: 992,1564,1723,1794,588
1777: 894,1134,782,1466,1740,1559
1778: 1299,1223,1445,1741
1779: 742,1261,706,1531,1464,978
1780: 1568,1545,1357,1648
1781: 1487,1721,1880,630,1729
1782: 777,1253,1161,817,1756,1772
1783: 1594
1784: 1867,1649,1656
1785: 1629,1808,1821,1642,1829,1686,1809
1786: 803,755,1181,1685,1536
1787: 539,359,752,92,318,390
1788: 543,225,434,133,465
1789: 1333,1751,1196
1790: 1806,1738,1866
1791: 1491,1845,1834
1792: 971,1250,1026,1251,1382,1298
1793: 1076,1837,1290,1441
1794: 1723,1776,1518,588,1795,1852
1795: 1734,1852,1794
1796: 1617,247,1022,412,477
1797: 1222,1660,1038,1074,1607,1701
1798: 1592,1555,1666,1500
1799: 1090,1668,1309,1664,1845
1800: 776,1774,879,915,1441,1076
1801: 1754,1100,1535,1360,1847
1802: 526,500,954,736,243,460
1803: 1335,1511,1185,878
1804: 1151,1647,1363,1015
1805: 619,1008,1352,299,1275
1806: 1790,1871
1807: 197,1144,393,385,272
1808: 1821,1785,1809,1451,1881
1809: 1642,1257,1748,1881,1808,1785
1810: 1166,1023,1748,527,1766,1534
1811: 1434,1742,1422,1861,1523
1812: 698,313,1459,937,1600
1813: 1102,1764,1220,771,777,1772
1814: 1529,1108,1399,1428
1815: 924,1762,1702,1755,1658
1816: 949,1311,1639,997
1817: 1213,1755,1658,1525,1868
1818: 572,707,829,696,1240,1047
1819: 1623,1431,1642,1829,1508
1820: 1662,1523,1473,1579
1821: 1629,1808,1785
1822: 890,1848,1393,1533,1467
1823: 1331,1586,1240,1865,696,405
1824: 1397,1826,1844,502,1433,1061
1825: 1749,1474,1176,1457,1003
1826: 1397,974,1263,1495,1824
1827: 1214,1627,1773
1828: 361,486,581,478,874,1532
1829: 1819,1623,1642,1686,1649,1785
1830: 618,1160,1317,1634,395
1831: 1667,807,1745
1832: 1324,1681,1378,1345,887,1171
1833: 1419,814,71,836,181
1834: 1569,1791,1845,1668
1835: 1388,751,982,995,1763
1836: 1047,973,582,1173,1331,1240
1837: 1793,1290,1067
1838: 1849,1876,1680
1839: 1318,1508,1145,1469,1002
1840: 1274,997,510,1390,1639
1841: 1636,1863,1870,1744
1842: 1392,971,1554
1843: 1712,1085
1844: 1263,1824,1335,1179,1433
1845: 1791,1491,1834,1664,1668,1799
1846: 1557,1323,1252,1428,1126
1847: 1110,1069,1754,670,1801
1848: 890,1174,1717,1822,1393
1849: 776,1767,1774,1838,1876
1850: 1592,1552,1666,1016,1670
1851: 1643,921,841,892,1353
1852: 1734,1795,1621,1518,1794
1853: 929,835,1393,1485
1854: 925,1404,1742,946,822
1855: 1015,893,1701
1856: 1547,1573,1457,1003,1886
1857: 925,1742,1423,1523,1579
1858: 377,328,1094,839,493
1859: 817,1756,1208,637,864
1860: 924,1572,1702
1861: 658,1662,1523,1811,1422
1862: 683,725,195,82
1863: 1841,1870
1864: 168,209,635,385
1865: 1586,636,1823,405,453,352
1866: 1790,838
1867: 987,1784
1868: 1037,1817,1658,787
1869: 1573,1006,1253,1738,1871
1870: 1841,1863,1744
1871: 1806,1738,1573,1869,1886
1872: 614,635,760,769,577
1873: 928,779,1137,778,1216,1877
1874: 1290,1067,1441,1697,1235
1875: 1638,476
1876: 1849,1767,1838,1680
1877: 778,1714,1137,1873,1029
1878: 1072,1093,441,1515,967
1879: 1722,1034,1410,1085,1775
1880: 1632,1156,1781,1729
1881: 1455,1451,1809,1808
1882: 1214,1713,1147,1720
1883: 309,990,939,205
1884: 898,1577,1510,1610
1885: 1524,1614,1618,1504
1886: 1573,1856,1871
1887: 1758,476,1376,1180
1888: 1416,1362,1647
1889: 1535,1693,1653
